2025-06-12 10:40:01.179055,MESM24,BUY,12025-06-13T14:24:00.159840,MNQM5,BUY,1,21761.0,SUCCESS,"{'orderId': 1247041586, 'success': True, 'errorCode': 0, 'errorMessage': None}"
2025-06-13T16:22:07.655920,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226167, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:23:09.068418,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226181, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:24:10.333658,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226193, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:25:11.672567,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226198, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:26:12.929613,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226209, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:27:14.193007,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226213, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:28:15.488922,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226217, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:29:16.766190,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226223, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:30:18.106541,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226231, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:31:19.416001,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226234, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:32:20.645253,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226240, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:33:21.939295,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226245, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:34:23.326934,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226252, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:35:24.681577,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226263, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:36:26.034898,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226268, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:37:27.335698,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226274, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:38:28.740171,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226278, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:39:30.001655,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226283, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:40:31.518303,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226286, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:41:32.989876,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226294, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:42:34.205544,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226303, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:43:35.458281,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226316, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:44:36.736400,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226322, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:45:38.078281,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226332, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:46:39.357259,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226335, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:47:40.970876,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226343, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:48:42.352119,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226348, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:49:43.591501,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226359, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:50:44.951635,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226365, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-06-13T16:51:46.417750,MNQM5,SELL,1,21672.75,FAIL,"{'orderId': 1247226372, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-07-18 09:39:58.434203,MESM24,BUY,1
2025-07-19 08:03:00.042094,MESM24,BUY,1
2025-07-19 08:03:41.796695,MESM24,BUY,1
2025-07-19 08:11:50.937552,MESM24,BUY,1
2025-07-19 08:17:45.690949,MESM24,BUY,1
2025-07-19 08:19:26.007717,MES,BUY,1
2025-07-19 08:19:42.860483,MESU4,BUY,1
2025-07-19 08:20:53.407560,ESU25,BUY,1
2025-07-19 08:20:56.953511,ESU25,BUY,1
2025-07-19 08:21:37.811036,MESU25,BUY,1
2025-07-19 08:24:02.635250,,BUY,1
2025-07-19 08:26:57.225425,ESU5,BUY,1
2025-07-19T08:38:48.800816,NQU5,BUY,1,23266.75,FAIL,"{'orderId': 1370126682, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-07-19T08:39:49.680665,NQU5,BUY,1,23262.75,FAIL,"{'orderId': 1370126693, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-07-19T08:40:50.724464,NQU5,BUY,1,23259.75,FAIL,"{'orderId': 1370126694, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-07-19T08:41:51.653792,NQU5,BUY,1,23264.25,FAIL,"{'orderId': 1370126698, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-07-19T08:42:52.611730,NQU5,BUY,1,23260.5,FAIL,"{'orderId': 1370126699, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-07-20T13:25:04.619485,6BU5,BUY,1,1.3416,FAIL,"{'orderId': 1370131020, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
2025-07-20T13:26:05.532944,6BU5,BUY,1,1.3416,FAIL,"{'orderId': 1370131031, 'success': False, 'errorCode': 2, 'errorMessage': 'Outside of trading hours.'}"
